local_name,state_name,average_score,lat,lon
 Little Rock, AR,3.847671233,34.7255,-92.3581
 Littleton, CO,3.750228311,39.5911,-105.0194
 Livermore, CA,3.778116343,37.6861,-121.7608
 Liverpool, LANCASHIRE,3.111111111,53.416,-2.918
 Liverpool, Lancashire,4.2,53.416,-2.918
 Liverpool, NY,4.116666667,53.416,-2.918
 Livingston, AL,3.828070175,45.6667,-110.5538
 Livonia, MI,3.652798054,42.3972,-83.3733
 Lock Haven, PA,3.741311475,41.1365,-77.4521
 Locust Grove, VA,3.868421053,33.3436,-84.1067
 Lodi, NJ,3.727419355,38.1218,-121.2932
 Logan, UT,3.68961039,41.7402,-111.8419
 Logan, WV,3.975757576,41.7402,-111.8419
 Loma Linda, CA,3.732857143,34.0448,-117.2503
 Lombard, IL,3.638461538,41.874,-88.0158
 Lompoc, CA,5,34.6618,-120.4714
 London, LONDON,3.877304965,37.1209,-84.0804
 London, London,3.45,37.1209,-84.0804
 London, ON,3.616516675,37.1209,-84.0804
 Long Beach, CA,3.818176886,30.3608,-89.165
 Long Beach, MS,3.519230769,30.3608,-89.165
 Longview, TX,3.652991453,32.5192,-94.7622
 Longview, WA,3.74789916,32.5192,-94.7622
 Lorain, OH,4.5,41.4409,-82.184
 Los Altos Hills, CA,3.80137457,37.3672,-122.1391
 Los Angeles, CA,3.773520622,34.1139,-118.4068
 Los Angeles, DC,5,34.1139,-118.4068
 Los Banos, CA,3.526666667,37.0631,-120.8405
 Los Lunas, NM,3.956666667,34.8114,-106.7808
 Louisville, KY,3.754201102,38.1662,-85.6488
 Lowell, MA,3.636874451,42.9351,-85.3457
 Lower Burrell, PA,4.171428571,40.5818,-79.7141
 Lubbock, TX,3.703386454,33.5643,-101.8871
 Lufkin, TX,3.890659341,31.3217,-94.7277
 Lumberton, NC,4.081818182,34.6309,-79.0182
 Lynchburg, VA,3.779162875,37.4003,-79.1908
 Lyndhurst, NJ,4.34,41.5172,-81.4922
 Lynn, MA,3.583333333,42.4779,-70.9663
 Lynnwood, WA,3.721727019,47.8285,-122.3034
 Macomb, IL,3.68045292,40.4721,-90.6818
 Macomb, MI,3.688216216,40.4721,-90.6818
 Madera, CA,3.872881356,36.964,-120.0803
 Madison, FL,4.065517241,44.0062,-97.1084
 Madison, IN,4.010526316,44.0062,-97.1084
 Madison, NJ,3.784333333,44.0062,-97.1084
 Madison, SD,3.362162162,44.0062,-97.1084
 Madison, WI,3.741202229,44.0062,-97.1084
 Madisonville, KY,4.036363636,37.341,-87.5033
 Madisonville, TN,4.06,37.341,-87.5033
 Magnolia, AR,4.146774194,33.2774,-93.2261
 Maitland, FL,4,28.6293,-81.3716
 Malibu, CA,3.724961948,34.0368,-118.7845
 Malvern, AR,3.338461538,34.3689,-92.8187
 Malvern, PA,3.560344828,34.3689,-92.8187
 Manassas, VA,3.797368421,38.7479,-77.4839
 Manchester, CT,3.814186851,37.1464,-83.7635
 Manchester, MANCHESTER,3.82,37.1464,-83.7635
 Manchester, NH,3.672932331,37.1464,-83.7635
 Manhattan, KS,3.640635641,39.1882,-96.6053
 Manhattan, NY,3.750877193,39.1882,-96.6053
 Manitowoc, WI,3.925,44.0991,-87.6811
 Mankato, MN,3.9575,44.1712,-93.9773
 Mankato, Mankato,3.610710383,44.1712,-93.9773
 Mansfield, OH,3.772580645,40.7656,-82.5275
 Mansfield, PA,3.652688172,40.7656,-82.5275
 Manteo, NC,3.875,35.9013,-75.6611
 Marianna, FL,4.034146341,30.7907,-85.23
 Marietta, GA,3.732679739,39.4241,-81.4465
 Marietta, OH,3.740384615,39.4241,-81.4465
 Marina, CA,4.6,36.6812,-121.7894
 Marinette, WI,4.029411765,45.0873,-87.6324
 Marion, AL,3.488235294,34.1787,-79.3965
 Marion, IN,3.73919598,34.1787,-79.3965
 Marion, NC,4.023076923,34.1787,-79.3965
 Marion, OH,4.068571429,34.1787,-79.3965
 Marion, VA,5,34.1787,-79.3965
 Marquette, MI,3.720616883,46.544,-87.4082
 Marshall, MN,3.675151515,42.2617,-84.9598
 Marshall, MO,4.023333333,42.2617,-84.9598
 Marshall, TX,3.843396226,42.2617,-84.9598
 Marshalltown, IA,3.88,42.0341,-92.9067
 Marshfield, WI,3.959090909,37.3414,-92.9116
 Martin, TN,3.777935223,36.3385,-88.8513
 Martinsburg, WV,3.747058824,39.4582,-77.9776
 Martinsville, VA,3.842105263,39.4227,-86.4208
 Marysville, CA,3.877900552,42.9083,-82.4806
 Maryville, MO,3.600273224,40.3429,-94.8709
 Maryville, TN,3.702727273,40.3429,-94.8709
 Mason City, IA,3.83,43.1487,-93.1998
 Matteson, IL,3.2625,41.5095,-87.7468
 Matthews, NC,3.709638554,35.1195,-80.7101
 Mattoon, IL,3.766842105,39.4774,-88.3623
 Mayfield, KY,3.033333333,36.7361,-88.6448
 Maysville, KY,3.568181818,38.6454,-83.7911
 McAllen, TX,4.132170543,26.2325,-98.2467
 McDonough, GA,4.48,33.4398,-84.1508
 McHenry, MD,3.966666667,42.3388,-88.2931
 McKeesport, PA,3.753658537,40.3419,-79.8439
 McKenzie, TN,4.017142857,36.1371,-88.5076
 McKinney, TX,3.792449355,33.2016,-96.6669
 McMinnville, OR,3.887179487,45.211,-123.1918
 McMinnville, TN,3.528571429,45.211,-123.1918
 McPherson, KS,4.444444444,38.3714,-97.6606
 Meadville, PA,3.717,41.6476,-80.1467
 Mechanicsburg, PA,3.730630631,40.2115,-77.006
 Medford, MA,3.794598155,42.3372,-122.8537
 Medford, NJ,4.125,42.3372,-122.8537
 Medford, OR,3.978787879,42.3372,-122.8537
 Media, PA,3.845547445,39.9198,-75.3888
 Medicine Hat, AB,3.775806452,50.0333,-110.6833
 Melbourne, AR,4.275,28.1084,-80.6628
 Melbourne, FL,3.80248062,28.1084,-80.6628
 Melville, NY,4.082758621,50.9333,-102.8
 Memphis, TN,3.809323017,35.1047,-89.9773
 Mena, AR,4.31875,34.581,-94.2374
 Menasha, WI,3.715555556,44.2125,-88.4271
 Mendota Heights, MN,3.435714286,44.8815,-93.14
 Menomonee Falls, WI,5,43.1487,-88.1227
 Mequon, WI,3.748598131,43.2352,-87.9838
 Merced, CA,3.877829099,37.3058,-120.4778
 Meridian, ID,5,32.3846,-88.6897
 Meridian, MS,4.116666667,32.3846,-88.6897
 Merrillville, IN,4.268421053,41.4728,-87.3197
 Mesa, AZ,3.762992126,33.4017,-111.7181
 Mesquite, TX,3.901801802,36.8035,-114.1325
 Mexia, TX,4,31.6809,-96.4833
 Mexico, MO,4.5,39.1626,-91.8711
 Miami, FL,3.860344828,36.8877,-94.8718
 Miami, OK,4.08,36.8877,-94.8718
 Miami Beach, FL,4.47,25.8171,-80.1396
 Miami Gardens, FL,3.702173913,25.9433,-80.2425
 Miami Shores, FL,3.867036011,25.867,-80.1779
 Michigan City, IN,4.75,41.7098,-86.8705
 Middlesex, NJ,4.082352941,40.5744,-74.5011
 Middleton, NS,3,43.7116,-116.6152
 Middletown, CT,3.860598504,38.241,-85.5216
 Middletown, NY,3.785635359,38.241,-85.5216
 Middletown, OH,3.863414634,38.241,-85.5216
 Middletown, PA,3.563141026,38.241,-85.5216
 Middletown, VA,3.886111111,38.241,-85.5216
 Midland, MI,3.84244186,43.6239,-84.2315
 Midland, TX,3.737777778,43.6239,-84.2315
 Midlothian, TX,5,41.6254,-87.7243
 Midlothian, VA,3.840540541,41.6254,-87.7243
 Midway, KY,3.988,40.5183,-111.4753
 Midwest City, OK,3.722992701,35.463,-97.371
 Miles City, MT,3.55,46.4059,-105.8385
 Milford, NE,2.614285714,42.587,-83.6012
 Mill Valley, CA,3,37.9085,-122.542
 Milledgeville, GA,3.76350365,33.0874,-83.2414
 Millersville, PA,3.657267951,40.0047,-76.3522
 Milpitas, CA,4.266666667,37.4338,-121.8921
 Milton, MA,3.713114754,34.1353,-84.3138
 Milton Keynes, BEDFORDSHIRE,4.633333333,52.0333,-0.7
 Milton Keynes, BUCKINGHAMSHIRE,3,52.0333,-0.7
 Milwaukee, WI,3.716563467,43.064,-87.9669
 Minden, LA,3.95,32.6187,-93.2762
 Minneapolis, MN,3.673839556,44.9635,-93.2678
 Minnetonka, MN,4.2,44.9332,-93.4617
 Minot, ND,3.685576923,48.2374,-101.278
 Miramar, FL,4.25,25.9773,-80.3358
 Mishawaka, IN,3.761818182,41.6734,-86.1668
 Mission, SD,4.75,39.027,-94.6568
 Mission Viejo, CA,3.92978959,33.6095,-117.6551
 Missoula, MT,3.752173913,46.8685,-114.0094
 Mitchell, SD,3.773333333,43.7294,-98.0336
 Moberly, MO,3.368181818,39.4185,-92.4364
 Mobile, AL,3.806760563,30.6783,-88.1162
 Modesto, CA,3.904784689,37.6374,-121.0028
 Moline, IL,3.792346939,41.482,-90.4919
 Monaca, PA,3.959016393,40.6833,-80.2736
 Moncks Corner, SC,4.65,33.1715,-80.0122
 Moncton, NB,3.712456747,46.0833,-64.7667
 Monmouth, IL,4.157377049,44.8505,-123.2283
 Monmouth, OR,3.734384858,44.8505,-123.2283
 Monroe, LA,3.838305085,41.9154,-83.3849
 Monroe, MI,3.719125683,41.9154,-83.3849
 Monroeville, AL,4.628571429,40.4262,-79.7605
 Monroeville, PA,4.136842105,40.4262,-79.7605
 Montclair, NJ,3.782695177,34.0714,-117.6981
 Monterey, CA,3.883591331,36.5922,-121.8807
 Monterey Park, CA,3.863553531,34.0497,-118.1325
 Montevallo, AL,3.835507246,33.1254,-86.848
 Montgomery, AL,3.78185654,39.2494,-84.3457
 Montgomery, MD,3.9,39.2494,-84.3457
 Montgomery, WV,3.618446602,39.2494,-84.3457
 Monticello, AR,3.736764706,36.8404,-84.8506
 Montpelier, VT,4.267567568,44.2658,-72.5717
 Montreal, QC,3.554759732,45.5,-73.5833
 Moore, OK,4.05,35.3294,-97.4758
 Moorhead, MN,3.676363636,46.8674,-96.746
 Moorhead, MS,4,46.8674,-96.746
 Moorpark, CA,3.780508475,34.2855,-118.877
 Moose Jaw, SK,3.2921875,50.4,-105.55
 Moraga, CA,3.841025641,37.8438,-122.1225
 Morehead, KY,3.784571429,38.1906,-83.4466
 Morehead City, NC,4.536363636,34.7307,-76.7383
 Moreno Valley, CA,3.962585034,33.9244,-117.2045
 Morganton, NC,3.8,35.7407,-81.7002
 Morgantown, WV,3.795789474,39.638,-79.9468
 Morrilton, AR,3.906818182,35.1559,-92.7392
 Morris, MN,3.755555556,45.5856,-95.9047
 Morristown, NJ,3.754716981,36.2043,-83.3001
 Morristown, TN,3.855263158,36.2043,-83.3001
 Morrisville, NC,4,40.2074,-74.7797
 Morrisville, NY,3.665289256,40.2074,-74.7797
 Morrow, GA,3.623529412,33.5816,-84.3391
 Moscow, ID,3.743037975,46.7307,-116.9986
 Moses Lake, WA,4,47.1285,-119.2741
 Moultrie, GA,4.333333333,31.1592,-83.7708
 Mount Olive, NC,3.777272727,35.1997,-78.0663
 Mount Pleasant, MI,3.665458422,32.8533,-79.8269
 Mount Pleasant, SWANSEA,1,32.8533,-79.8269
 Mount Pleasant, TX,4.184782609,32.8533,-79.8269
 Mount Prospect, IL,3.55,42.0653,-87.937
 Mount Vernon, GA,3.714705882,40.3854,-82.4732
 Mount Vernon, IA,3.892,40.3854,-82.4732
 Mount Vernon, NY,3.345454545,40.3854,-82.4732
 Mount Vernon, WA,3.865957447,40.3854,-82.4732
 Mountain Home, AR,3.966666667,43.1324,-115.697
 Muncie, IN,3.669554455,40.1989,-85.395
 Murfreesboro, NC,3.920454545,35.8493,-86.4098
 Murfreesboro, TN,3.7667107,35.8493,-86.4098
 Murphy, NC,3.469230769,33.0186,-96.6105
 Murray, KY,3.69044586,36.6145,-88.3206
 Murray, UT,4.525,36.6145,-88.3206
 Murrieta, CA,4.8,33.5719,-117.1909
 Muscatine, IA,3.907142857,41.4195,-91.068
 Muscle Shoals, AL,3.796721311,34.7436,-87.6344
 Muskegon, MI,3.778092784,43.2281,-86.2562
 Muskogee, OK,3.65,35.743,-95.3566
 Myrtle Beach, SC,3.483333333,33.7096,-78.8843
 Nacogdoches, TX,3.845024876,31.6135,-94.6528
 Nampa, ID,3.811940299,43.5843,-116.5626
 Nanaimo, BC,3.754241071,49.146,-123.9343
 Nanticoke, PA,3.919101124,41.2004,-76.0003
 Napa, CA,3.883193277,38.2977,-122.3011
 Naperville, IL,3.782568807,41.7483,-88.1657
 Naples, FL,3.895652174,26.1504,-81.7936
 Nashua, NH,3.761202186,42.7491,-71.491
 Nashville, TN,3.797734761,36.1714,-86.7844
 Natchitoches, LA,3.813128492,31.7317,-93.0979
 National City, CA,3.911764706,32.6654,-117.0983
 Nelsonville, OH,3.967857143,39.456,-82.2218
 Neosho, MO,3.927083333,36.844,-94.3756
 Nevada, MO,3.911764706,37.8445,-94.3492
 New Albany, IN,3.697087379,34.4909,-89.0201
 New Bern, NC,3.927631579,35.0955,-77.0724
 New Britain, CT,3.674319419,41.6758,-72.7862
 New Brunswick, NJ,3.683941158,40.487,-74.445
 New Castle, DE,3.728532609,39.919,-85.3697
 New Castle, PA,3.866666667,39.919,-85.3697
 New Haven, CT,3.746338462,41.3112,-72.9245
 New Iberia, LA,3,30.0049,-91.8202
 New London, CT,3.827906977,41.3502,-72.1023
 New London, NH,3.587804878,41.3502,-72.1023
 New Orleans, LA,3.802925244,30.0687,-89.9288
 New Paltz, NY,3.7472661,41.7495,-74.0809
 New Philadelphia, OH,3.73,40.486,-81.4402
 New Port Richey, FL,3.750310559,28.2468,-82.717
 New Richmond, WI,4.014285714,45.1226,-92.5338
 New Rochelle, NY,3.703442623,40.9305,-73.7836
 New Ulm, MN,3.724324324,44.312,-94.468
 New York, NY,3.730487949,40.6943,-73.9249
 Newark, DE,3.704428571,40.0705,-82.425
 Newark, NJ,3.65846519,40.0705,-82.425
 Newark, OH,3.837037037,40.0705,-82.425
 Newberg, IN,4.5,45.3071,-122.9598
 Newberg, OR,3.885185185,45.3071,-122.9598
 Newberry, SC,3.725641026,34.2822,-81.6012
 Newburgh, IN,3.74,41.5037,-74.0205
 Newburgh, NY,3.657641921,41.5037,-74.0205
 Newcastle, TYNE AND WEAR,5,35.2404,-97.5998
 Newnan, GA,3.7125,33.3763,-84.7758
 Newport, AR,4.0875,44.6231,-124.0524
 Newport, KY,3.5,44.6231,-124.0524
 Newport, OR,4.166666667,44.6231,-124.0524
 Newport, RI,3.701724138,44.6231,-124.0524
 Newport Beach, CA,5,33.6151,-117.8669
 Newport News, VA,3.672851562,37.1051,-76.5185
 Newton, IA,3.766666667,38.0364,-97.3463
 Newton, MA,3.593,38.0364,-97.3463
 Newton, NJ,3.827011494,38.0364,-97.3463
 Niceville, FL,3.889423077,30.5291,-86.4754
 Niles, MI,4.38,41.8346,-86.2473
 Niles, OH,4.75,41.8346,-86.2473
 Noblesville, IN,5,40.0353,-86.006
 Norco, CA,3.879369628,33.9253,-117.55
 Norcross, GA,3.96,33.9378,-84.2065
 Norfolk, NE,3.907692308,42.035,-97.4208
 Norfolk, VA,3.746717412,42.035,-97.4208
 Normal, IL,3.652622275,40.522,-88.9877
 Norman, OK,3.748169839,35.2335,-97.3471
 Norristown, PA,4.875,40.1224,-75.3399
 North Adams, MA,3.778378378,42.6844,-73.1166
 North Bay, ON,3.757522124,46.3,-79.45
 North Canton, OH,3.89245283,40.8743,-81.3971
 North Chicago, IL,3.58,42.3172,-87.8596
 North East, MD,4.131313131,42.2134,-79.8333
 North Little Rock, AR,3.905107527,34.7814,-92.2378
 North Manchester, IN,3.809375,41.0044,-85.775
 North Mankato, MN,3.958333333,44.1811,-94.038
 North Miami, FL,4.146428571,25.9006,-80.1681
 North Miami Beach, FL,5,25.9302,-80.1659
 North Platte, NE,3.636363636,41.1266,-100.764
 Northampton, MA,3.916589862,42.3266,-72.6745
 Northampton, NORTHAMTONSHIRE,4.25,42.3266,-72.6745
 Northfield, MN,3.865277778,44.455,-93.1698
 Northfield, VT,3.585185185,44.455,-93.1698
 Norton, MA,3.768292683,41.0294,-81.6461
 Norwalk, CA,3.987662338,41.2443,-82.6088
 Norwalk, CT,3.776495726,41.2443,-82.6088
 Norwich, CT,3.841269841,41.5495,-72.0882
 Norwich, NORFOLK,3.973333333,41.5495,-72.0882
 Norwood, MA,4.72,39.1604,-84.4535
 Norwood, OH,4.9,39.1604,-84.4535
 Nottingham, NOTTINGHAMSHIRE,3.8875,52.9703,-1.17
 Nottingham, Nottinghamshire,3.826086957,52.9703,-1.17
 Novato, CA,5,38.092,-122.5576
 Novi, MI,4.347368421,42.4786,-83.4893
 Nyack, NY,4.1,41.0919,-73.9143
 Oak Ridge, TN,3.891044776,35.9639,-84.2938
 Oakdale, NY,3.831728045,44.9876,-92.9641
 Oakdale, PA,3.840740741,44.9876,-92.9641
 Oakland, CA,3.736260163,37.7903,-122.2165
 Oakwood, GA,3.776994434,39.7202,-84.1733
 Oberlin, OH,3.853030303,41.2857,-82.2197
 Ocala, FL,3.852471483,29.1803,-82.1495
 Oceanside, CA,3.906451613,33.2247,-117.3083
 Odessa, TX,3.819402985,38.9988,-93.9665
 Ogden, UT,3.84222488,41.228,-111.9677
 Oklahoma City, OK,3.79869281,35.4676,-97.5136
 Okmulgee, OK,3.826829268,35.6137,-96.0068
 Olathe, KS,3.711904762,38.8838,-94.8196
 Olean, NY,4.266666667,42.0819,-78.4321
 Olney, IL,4.3875,38.7286,-88.0841
 Olympia, WA,3.756352459,47.0418,-122.8959
 Omaha, NE,3.739459865,41.2628,-96.0495
 Oneonta, NY,3.704660453,33.9392,-86.4929
 Ontario, CA,4.072727273,44.0259,-116.976
 Ontario, OR,4.265217391,44.0259,-116.976
 Opelika, AL,3.92816092,32.6621,-85.3772
 Orange, CA,3.722571942,33.8038,-117.8219
 Orange, TX,3.896551724,33.8038,-117.8219
 Orange Beach, AL,3.814285714,30.2941,-87.5851
 Orange City, IA,3.847619048,43.0021,-96.0567
 Orange Park, FL,3.809565217,30.1706,-81.704
 Orangeburg, NY,4.064444444,33.4928,-80.8671
 Orangeburg, SC,3.98173913,33.4928,-80.8671
 Oregon City, OR,3.921518987,45.3418,-122.5938
 Orem, UT,3.839754601,40.2983,-111.6993
 Orillia, ON,3.759090909,44.6,-79.4167
 Orland Park, IL,4.121428571,41.6075,-87.8619
 Orlando, FL,3.762157119,28.4788,-81.342
 Orono, ME,3.661305361,44.9644,-93.5909
 Oroville, CA,3.858979206,39.4999,-121.5634
 Orrville, OH,3.791954023,40.8482,-81.7747
 Oshawa, ON,3.610991379,43.88,-78.85
 Oshkosh, WI,3.607954545,44.0228,-88.5616
 Oskaloosa, IA,3.927272727,41.2922,-92.6403
 Oswego, NY,3.650824176,41.6834,-88.3372
 Ottawa, KS,3.519444444,38.6,-95.2642
 Ottawa, ON,3.550630408,38.6,-95.2642
 Ottumwa, IA,3.835714286,41.0196,-92.4186
 Overland Park, KS,3.807479862,38.887,-94.687
 Oviedo, FL,3.67734375,28.6579,-81.187
 Owatonna, MN,4.6,44.0914,-93.2304
 Owen Sound, ON,2,44.5666,-80.85
 Owensboro, KY,3.878832117,37.7575,-87.1172
 Owosso, MI,4.003614458,42.9954,-84.1759
 Oxford, GA,3.855882353,34.3609,-89.5286
 Oxford, MS,3.647922438,34.3609,-89.5286
 Oxford, OH,3.672156085,34.3609,-89.5286
 Oxford, OXFORDSHIRE,4.078688525,34.3609,-89.5286
 Oxnard, CA,4.026,34.1962,-119.1819
 Ozark, AR,4.253333333,37.0361,-93.2154
 Paducah, KY,3.683838384,37.0711,-88.6436
 Painesville, OH,3.978378378,41.724,-81.2536
 Paisley, RENFREWSHIRE,3,55.8333,-4.4333
 Palatine, IL,3.819279907,42.1181,-88.043
 Palatka, FL,3.86,29.6493,-81.6704
 Palestine, TX,3.78,31.7544,-95.6471
 Palm Bay, FL,3.758490566,27.9861,-80.6628
 Palm Desert, CA,3.973051948,33.7378,-116.3695
 Palmdale, CA,4.290909091,34.5944,-118.1057
 Palmer, AK,3.646511628,61.5971,-149.1147
 Palo Alto, CA,3.463636364,37.3913,-122.1467
 Palos Heights, IL,3.868656716,41.6637,-87.7959
 Palos Hills, IL,3.827440633,41.6986,-87.8266
 Panama City, FL,3.787307692,30.1997,-85.6003
 Papillion, NE,4.7,41.1545,-96.0584
 Paragould, AR,4.411111111,36.056,-90.5147
 Paramus, NJ,3.766695652,40.9455,-74.0712
 Paris, TX,4.233333333,38.2015,-84.2717
 Park Hills, MO,3.841025641,37.8211,-90.505
 Parkersburg, WV,3.956756757,39.2623,-81.5419
 Parkville, MO,3.7475,39.2004,-94.7222
 Parma, OH,3.288888889,41.3842,-81.7286
 Parsons, KS,3.76,37.3405,-95.2959
 Pasadena, CA,3.886911596,34.1598,-118.139
 Pasadena, TX,3.84200627,34.1598,-118.139
 Pasco, WA,3.861016949,46.2503,-119.1298
 Patchogue, NY,3.710460251,40.7621,-73.0185
 Paterson, NJ,3.899662162,40.9147,-74.1624
 Pearl, MS,4.266666667,32.273,-90.0918
 Pearland, TX,5,29.5585,-95.3215
 Peekskill, NY,3.5,41.2883,-73.9227
 Pella, IA,3.577777778,41.4051,-92.9177
 Pembroke, NC,3.68579235,34.6766,-79.1934
 Pembroke, ON,3.8,34.6766,-79.1934
 Pembroke Pines, FL,4.96,26.0128,-80.3387
 Pendleton, OR,4.140909091,45.6747,-118.8172
 Pendleton, SC,3.672815534,45.6747,-118.8172
 Pensacola, FL,3.782451923,30.4427,-87.1886
 Penticton, BC,3.625,49.5004,-119.5833
 Peoria, IL,3.72997076,33.7844,-112.2989
 Pepper Pike, OH,3.858536585,41.4801,-81.4619
 Perth, ON,4,56.4003,-3.47
 Peru, NE,3.686666667,40.7585,-86.0715
 Peterborough, ON,3.751919561,52.5804,-0.25
 Petersburg, VA,3.801298701,37.2043,-77.3913
 Petoskey, MI,3.898888889,45.3649,-84.9887
 Pewaukee, WI,3.703703704,43.0854,-88.2525
 Phenix City, AL,3.933333333,32.4587,-85.0251
 Philadelphia, PA,3.698704043,32.7761,-89.1221
 Phoenix, AR,3.430769231,33.5722,-112.0891
 Phoenix, AZ,3.609929604,33.5722,-112.0891
 Phoenixville, PA,3.869565217,40.1358,-75.5201
 Pikeville, KY,4.18,37.4808,-82.5261
 Pine Bluff, AR,4.014893617,34.2116,-92.0178
 Pinehurst, NC,4.218055556,35.1922,-79.4682
 Pinellas Park, FL,5,27.8588,-82.7076
 Pineville, KY,4.32,35.0864,-80.8915
 Pineville, LA,3.806666667,35.0864,-80.8915
 Piqua, OH,3.595774648,40.1504,-84.2439
 Pittsburg, CA,3.979276316,37.4129,-94.6987
 Pittsburg, KS,3.631791908,37.4129,-94.6987
 Pittsburgh, PA,3.714575605,40.4396,-79.9763
 Pittsfield, MA,3.947482014,42.4517,-73.2605
 Placentia, NL,3,33.8807,-117.8553
 Placerville, CA,3.4,38.7309,-120.7979
 Plainfield, NJ,3.961764706,39.6957,-86.3706
 Plainfield, VT,3.8875,39.6957,-86.3706
 Plainview, TX,4.079166667,34.1909,-101.7234
 Plano, TX,3.918181818,41.6757,-88.5294
 Platteville, WI,3.558913043,42.7279,-90.4676
 Plattsburgh, NY,3.664285714,44.6951,-73.4563
 Pleasant Hill, CA,3.805497076,38.8061,-94.2655
 Pleasanton, CA,4.8,37.6664,-121.8805
 Plymouth, DEVON,3.475,42.3719,-83.468
 Plymouth, MA,4.127777778,42.3719,-83.468
 Plymouth, MI,4,42.3719,-83.468
 Plymouth, MN,4.766666667,42.3719,-83.468
 Plymouth, NH,3.718888889,42.3719,-83.468
 Plymouth, PLYMOUTH,3.766666667,42.3719,-83.468
 Pocahontas, AR,3.616666667,36.2639,-90.9699
 Pocatello, ID,3.705656109,42.8716,-112.4656
 Pomona, CA,3.574418605,34.0585,-117.7625
 Pomona, Pomona,3.680131723,34.0585,-117.7625
 Poole, DORSET,3.533333333,50.7167,-2
 Poplar Bluff, MO,4.153333333,36.7632,-90.4135
 Port Angeles, WA,3.804444444,48.1142,-123.4565
 Port Arthur, TX,4.173684211,29.8554,-93.9264
 Port Huron, MI,3.827173913,42.9822,-82.4387
 Port Orange, FL,4.006666667,29.1084,-81.0136
 Port Saint Lucie, FL,4.75,27.2796,-80.3883
 Portales, NM,3.732258065,34.1753,-103.3569
 Porterville, CA,4.075555556,36.0644,-119.0337
 Portland, ME,3.703099511,45.5372,-122.65
 Portland, OR,3.748196089,45.5372,-122.65
 Portsmouth, HAMPSHIRE,4.111111111,38.7539,-82.9446
 Portsmouth, NH,3.859090909,38.7539,-82.9446
 Portsmouth, OH,3.801809955,38.7539,-82.9446
 Portsmouth, RI,5,38.7539,-82.9446
 Portsmouth, VA,3.898550725,38.7539,-82.9446
 Poteau, OK,4.071428571,35.0431,-94.6356
 Potsdam, NY,3.6604,44.6699,-74.9831
 Pottsville, PA,3.5,40.6798,-76.2092
 Poughkeepsie, NY,3.710638298,41.6949,-73.921
 Powell, TN,3.75,40.1678,-83.0817
 Powell, WY,3.75,40.1678,-83.0817
 Prairie View, TX,3.687261146,30.085,-95.9897
 Pratt, KS,4.157142857,37.6777,-98.7465
 Prescott, AZ,3.916580311,34.5849,-112.4475
 Prescott Valley, AZ,3.653571429,34.5982,-112.3178
 Presque Isle, ME,3.888679245,46.6868,-67.9874
 Preston, LANCASHIRE,4.7,53.7667,-2.7167
 Prestonsburg, KY,3.915,37.6795,-82.7641
 Price, UT,3.914285714,39.604,-110.8004
 Prince Albert, SK,3.622222222,53.2,-105.75
 Prince George, BC,3.61796875,53.9167,-122.7667
 Prince Rupert, BC,4.2,54.3167,-130.33
 Princess Anne, MD,3.655238095,38.2053,-75.6969
 Princeton, NJ,3.966527197,37.1068,-87.8853
 Providence, RI,3.751542952,41.8229,-71.4186
 Provo, UT,3.928582771,40.2458,-111.6457
 Pueblo, CO,3.901801802,38.2701,-104.6131
 Pulaski, TN,3.72,35.1934,-87.0353
 Pullman, WA,3.660268231,46.7342,-117.1661
 Punta Gorda, FL,3.677192982,26.8932,-82.0517
 Purcellville, VA,3.856521739,39.1378,-77.711
 Quebec, QC,3.600712589,46.84,-71.2456
 Queens, NY,3.723188406,40.7498,-73.7976
 Quesnel, BC,3.844444444,52.9837,-122.4833
 Quincy, CA,3.952941176,42.2516,-71.0183
 Quincy, FL,2.9875,42.2516,-71.0183
 Quincy, IL,3.825301205,42.2516,-71.0183
 Quincy, MA,3.856666667,42.2516,-71.0183
 Racine, WI,3.915,42.7274,-87.8135
 Radford, VA,3.738685209,37.1229,-80.5587
 Rainsville, AL,3.898591549,34.4939,-85.8435
 Raleigh, NC,3.694308561,35.8323,-78.6439
 Ramsey, NJ,4.163636364,45.2617,-93.4494
 Rancho Cordova, CA,4.033333333,38.5739,-121.2521
 Rancho Cucamonga, CA,3.954791155,34.1247,-117.5664
 Rancho Palos Verdes, CA,3.764516129,33.7554,-118.3636
 Rapid City, SD,3.636046512,44.0716,-103.2205
 Ravenna, OH,4.25,41.1613,-81.2421
 Reading, BERKSHIRE,4.108333333,39.2241,-84.4332
 Reading, PA,3.76697417,39.2241,-84.4332
 Red Deer, AB,3.781884058,52.2666,-113.8
 Red Wing, MN,4.266666667,44.5816,-92.6036
 Redding, CA,3.897026022,40.5698,-122.365
 Redlands, CA,3.816872428,34.0512,-117.171
 Redmond, WA,3.670588235,44.2631,-121.1798
 Redwood City, CA,3.819318182,37.5026,-122.2252
 Reedley, CA,3.899324324,36.5983,-119.4473
 Regina, SK,3.571032505,50.45,-104.617
 Reno, NV,3.714213198,39.5497,-119.8483
 Rensselaer, IN,3.85,40.9381,-87.1683
 Renton, WA,3.5,47.4758,-122.1905
 Rexburg, ID,3.903979592,43.822,-111.7926
 Rhinelander, WI,4.111764706,45.6361,-89.4256
 Rice Lake, WI,3.736666667,45.4864,-91.7447
